id,passageId,skillId,skillTierId,questionTypeId,question,potentialAnswers,correctAnswers,atLeast,difficulty,disabled,rationale,updatedAt,createdAt,commonCoreId,isDeleted,Question Type
165,182,11,1,1,Which one of the following questions would a reader NOT be likely to ask themselves when reading the final paragraphs of the passage?,"[""What will Ko do now that she has unlocked a new hallway within the Hall of Entries?"", ""Does Ko like the forest or the sorcerer's house better?"", ""How will Selwyn react when she notices the key-- and Ko-- are both gone?"", ""What could be behind all of the different locked doors?""]","[""Does Ko like the forest or the sorcerer's house better?""]",,6,0,,2020-08-29 01:59:04,2019-03-20 20:03:16,44,0,Inferential
166,182,5,1,1,Which of the following traits best describes Ko?,"[""Hard-working"", ""Sociable"", ""Trustworthy"", ""Impulsive""]","[""Impulsive""]",,6,0,,2020-08-29 01:59:46,2019-03-20 20:03:16,42,0,Inferential
167,182,1,1,1,"In the passage Ko discovers a door when trying to determine what the golden key unlocks. The door is described in this portion of the passage: ""She spun around and saw a small, pale wooden doorway, not much bigger than she was. An uneven pounding was coming from that door as if something angry was trying to escape from it."" Based on the text, which of the following is most likely to be behind the door?","[""A treasure chest"", ""A library"", ""A very old man"", ""A wild animal""]","[""A wild animal""]",,6,0,,2020-08-29 02:01:19,2019-03-20 20:03:16,42,0,Inferential
169,11,3,1,1,What was unusual about what the Gogg did?,"[""He got caught trying to kidnap someone but usually isn't caught."", ""He took a girl in the morning, but he usually takes people at nighttime."", ""He took a sister, but did not take the narrator, as well.""]","[""He took a girl in the morning, but he usually takes people at nighttime.""]",,4,0,,2020-07-07 16:33:59,2019-03-20 20:03:16,2,0,Inferential
172,187,20,1,4,What evidence of “dreams that passed through before” do you see? (Click all that are correct),"[""Confetti"", ""Wobbly candy"", ""A chunk of vision core"", ""Old yolk from a floating eggoon""]","[""Confetti"", ""Wobbly candy"", ""Old yolk from a floating eggoon""]",,5,0,,2020-09-13 18:02:26,2019-03-20 20:03:16,42,0,Inferential
174,187,13,1,1,"""Abandon"" has multiple meanings. Which meaning of ""abandoned"" is used in this sentence? ""You come upon an old abandoned dwell.""","[""forsaken or deserted"", ""unrestrained or uncontrolled"", ""wicked""]","[""forsaken or deserted""]",,7,0,,2020-09-13 17:58:53,2019-03-20 20:03:16,45,0,Inferential
177,187,8,1,1,Why do you think the shard felt warm in your hand?,"[""Your hand was cold."", ""It was lying on a warm floor."", ""It has jagged edges."", ""It is rare and very powerful.""]","[""It is rare and very powerful.""]",,5,0,,2020-09-13 18:00:15,2019-03-20 20:03:16,30,0,Inferential
178,187,5,1,1,Which sentence in the story would lead you to believe that the narrator was excited to find the mysterious shard?,"[""\""They are supposed to be rare and very powerful.\"""", ""\""It has jagged edges like it is a broken piece of something.\"""", ""\""There is something different about its color and weight.\"""", ""\""It feels warm in your hand.\""""]","[""\""They are supposed to be rare and very powerful.\""""]",,6,0,,2020-09-13 18:00:42,2019-03-20 20:03:16,42,0,Inferential
180,100,5,1,1,How is Lulu Stucy different at the end of the passage?,"[""At first Lulu is afraid to tell her brother about her worries, but by the end she feels comfortable confiding in him."", ""At first Lulu is fighting with her grandmother, but later in the passage the two of them make up."", ""At first Lulu is frustrated that she is easily distracted and often loses things, but by the end of the passage she becomes more accepting of her own flaws."", ""At first Lulu is unable to buy lunch, but by the end of the passage her brother is giving her money to bring to school.""]","[""At first Lulu is frustrated that she is easily distracted and often loses things, but by the end of the passage she becomes more accepting of her own flaws.""]",,4,0,,2020-08-26 14:58:50,2019-03-20 20:03:16,19,0,Inferential
181,100,48,1,4,Which of the following are examples of rhyme? Select all that apply.,"[""\""Whoopsie-Poopsie\"""", ""\""You'd lose your head if it wasn't screwed on!\"""", ""\""Bruce-Stucy-drops-the-Juicy\"""", ""\""Hinky-Stinky-Pinky\"""", ""\""Lu-Lu Stucy\"""", ""\""Loosey-Goosey\""""]","[""\""Whoopsie-Poopsie\"""", ""\""Bruce-Stucy-drops-the-Juicy\"""", ""\""Hinky-Stinky-Pinky\"""", ""\""Loosey-Goosey\""""]",,4,0,,2020-08-26 15:13:46,2019-03-20 20:03:16,20,0,Inferential
183,100,7,1,1,"Which of the following themes is most clearly shown in the passage ""Loosey-Goosey Lulu Stucy""?","[""Everyone has faults, but everyone also has strengths. It is best not to dwell on one's faults."", ""People seldom ever change."", ""Family members should support one another."", ""It is best to be honest when breaking bad news to someone else.""]","[""Everyone has faults, but everyone also has strengths. It is best not to dwell on one's faults.""]",,4,0,,2020-08-26 15:02:06,2019-03-20 20:03:16,18,0,Inferential
184,100,8,1,1,How can a reader tell that Brucey supports his sister's attempts to lose things less often?,"[""He listens to her concerns about her problem and her nickname, \""Loosey Goosey.\"""", ""He offers her three chances to keep a quarter safe for a full school day."", ""He consoles her when she is unsuccessful in keeping track of the quarters."", ""All of the Above""]","[""All of the Above""]",,4,0,,2020-08-26 15:02:56,2019-03-20 20:03:16,17,0,Inferential
185,100,8,1,1,Brucey Stucy supports his sister's efforts to become less distracted.,"[""True"", ""False""]","[""True""]",,5,0,,2020-08-26 15:04:01,2019-03-20 20:03:16,30,0,Inferential
186,100,3,1,1,"Why is Lulu unhappy with her nickname, ""Loosey-Goosey?""","[""Lulu believes she has outgrown nicknames and wants to be called by her actual name."", ""Another student in Lulu's class has a similar nickname and teachers keep on confusing them."", ""Lulu wants to pick her own nickname, not have one that her family gave to her."", ""Lulu realizes that her nickname highlights one of her weaknesses and doesn't like that.""]","[""Lulu realizes that her nickname highlights one of her weaknesses and doesn't like that.""]",,5,0,,2020-08-26 15:04:58,2019-03-20 20:03:16,31,0,Inferential
190,68,8,1,1,What do you think Ava would have preferred in her lunchbox?,"[""More fruit"", ""A cookie"", ""Chocolate-covered fish sticks"", ""Apple slices with ketchup dip""]","[""A cookie""]",,3,0,,2020-09-04 18:59:26,2019-03-20 20:03:16,3,0,Inferential
192,68,14,1,1,Why do you think the author wrote this passage?,"[""To help you eat healthier."", ""To show how terrible lunches can be."", ""To make you laugh over Ava's reaction to her lunch."", ""To show that someone made some mistakes when making Ava's lunch.""]","[""To make you laugh over Ava's reaction to her lunch.""]",,4,0,,2020-09-04 19:04:23,2019-03-20 20:03:16,17,0,Inferential
193,68,5,1,1,"In paragraph 2, Ava is being/acting:","[""Dramatic"", ""Shy"", ""Confused"", ""Satisfied""]","[""Dramatic""]",,4,0,,2020-09-04 19:05:44,2019-03-20 20:03:16,3,0,Inferential
194,68,31,1,1,"An ellipsis is a punctuation mark composed of three periods which can indicate a small pause. In the sentence: ""Instead, when she reached in her hand to pull out dessert, all she found there was................. apple slices!"" What is the purpose of the extra long ellipsis?","[""To indicate an extra long pause before reading the words that follow."", ""To create a sense of suspense."", ""To alert readers that they should read the text in a sad-sounding voice."", ""Both A and B""]","[""Both A and B""]",,7,0,,2020-09-04 19:17:17,2019-03-20 20:03:16,69,0,Inferential
195,68,51,1,1,"""...grey goop that smelled like rubber tires"" is an example of:","[""A metaphor"", ""A simile"", ""Personification"", ""A description""]","[""A simile""]",,4,0,,2020-09-04 19:18:40,2019-03-20 20:03:16,33,0,Inferential
197,68,8,1,1,Why didn't Ava dare to find out what the food tasted like?,"[""If it tasted as it looked, it would be awful."", ""She is very fussy."", ""She didn't like the smell."", ""All of the above.""]","[""All of the above.""]",,4,0,,2020-09-04 19:19:46,2019-03-20 20:03:16,3,0,Inferential
198,68,38,1,1,"The last paragraph of the passage ""Lunchtime Horrors"" is intended to be humorous because...","[""Though most of Ava's lunch is strange, she is most disgusted by having fruit for dessert."", ""Ava states that she is allergic to apples and is frustrated she received one."", ""Even though Ava has a full meal, she decides not to eat anything."", ""The paragraph contains dialogue.""]","[""Though most of Ava's lunch is strange, she is most disgusted by having fruit for dessert.""]",,7,0,,2020-09-04 19:21:39,2019-03-20 20:03:16,119,0,Inferential
199,68,8,1,1,Ava likely packed her own lunchbox.,"[""True"", ""False""]","[""False""]",,5,0,,2020-09-04 19:22:29,2019-03-20 20:03:16,30,0,Inferential
201,201,3,1,1,"True or False: During the Middle Ages, people believed animals could be guilty criminals exactly like people.","[""True"", ""False""]","[""False""]",,6,0,,2020-09-08 16:05:09,2019-03-20 20:03:16,43,0,Inferential
202,201,14,1,1,What is the main purpose of this passage?,"[""To teach readers about the difficulties that medieval farmers faced when trying to grow crops."", ""To teach readers that many medieval societies held negative views of animals."", ""To explain to readers about the practice of charging animals with crimes in court, which happened in the Middle Ages."", ""To identify weaknesses in the modern court system.""]","[""To explain to readers about the practice of charging animals with crimes in court, which happened in the Middle Ages.""]",,6,0,,2020-09-08 16:09:31,2019-03-20 20:03:16,53,0,Inferential
203,201,21,1,1,"The title, ""Medieval Mouse Miscreants,"" is an example of which of the following types of figurative language?","[""Rhyme"", ""Alliteration"", ""Personification"", ""Elaboration""]","[""Alliteration""]",,6,0,,2020-09-08 16:10:31,2019-03-20 20:03:16,33,0,Inferential
204,201,13,1,1,"Based on the way that mice are described in the passage, what do you think the word ""miscreants"" means?","[""Thieves or villains"", ""Pets"", ""Sick or rabid creatures"", ""Mutants""]","[""Thieves or villains""]",,6,0,,2020-09-08 16:11:31,2019-03-20 20:03:16,45,0,Inferential
207,201,44,1,1,"The final sentence, ""Odor in the court!"", is meant to be humorous because...","[""It's a pun that uses the common courtroom phrase, \""Order in the court!\"""", ""The idea of skunks spraying a courtroom is funny."", ""The idea of skunks talking is funny."", ""It is an example of iambic pentameter, a type of writing that has strong rhythm and flow.""]","[""It's a pun that uses the common courtroom phrase, \""Order in the court!\""""]",,6,0,,2020-09-08 16:17:59,2019-03-20 20:03:16,45,0,Inferential
210,22,51,1,1,"On line 11, the author writes,""The smell of chlorine felt like it was stuck inside her nose.""  This means that:","[""Her favourite scent was chlorine."", ""Chlorine smelled better than the other divers."", ""All Mei could smell was chlorine from the pool."", ""Mei had put chlorine tablets up her nose.""]","[""All Mei could smell was chlorine from the pool.""]",,4,0,,2020-06-03 18:45:06,2019-03-20 20:03:16,33,0,Inferential
213,22,50,1,1,"Based on the details within the text of ""Mei's Turn,"" the setting for the passage is most likely:","[""An outdoor pool"", ""A basketball court"", ""An indoor pool"", ""A swimming hole""]","[""An indoor pool""]",,3,0,,2020-06-03 18:46:40,2019-03-20 20:03:16,17,0,Inferential
215,22,47,1,1,Which author's technique most clearly reveals that Mei is uncertain about diving into the pool?,"[""The author's use of similes."", ""The author's use of proper nouns (names)."", ""The author's use of sensory language."", ""The author's use of thoughts and internal questions.""]","[""The author's use of thoughts and internal questions.""]",,4,0,,2020-06-03 18:47:23,2019-03-20 20:03:16,33,0,Inferential
216,22,5,1,4,Mei experiences a range of emotions in this passage. Select all that apply:,"[""Determination"", ""Hope"", ""Fear"", ""Doubt""]","[""Determination"", ""Hope"", ""Fear"", ""Doubt""]",,4,0,,2020-06-03 18:49:59,2019-03-20 20:03:16,3,0,Inferential
217,22,5,1,1,Mei's emotions evolve in the passage from _____________ in the beginning to ___________ in the end:,"[""Excited, happy"", ""Nervous, determined"", ""Bored, determined"", ""Scared, sad""]","[""Nervous, determined""]",,4,0,,2020-06-03 18:47:38,2019-03-20 20:03:16,3,0,Inferential
218,22,41,1,1,What do the splashes in the passage represent?,"[""Mei's fear of heights."", ""The number of divers before Mei."", ""How scary it is to dive."", ""How much fun the other kids are having.""]","[""The number of divers before Mei.""]",,4,0,,2020-06-03 18:48:02,2019-03-20 20:03:16,33,0,Inferential
